stop_id,stop_name,lat,lon,boardings,alightings,demand,min_cityhall,min_samsan,min_taehwagang,min_ulsanuniv,min_hhi,min_uuh,min_ktx,min_eonyang,min_to_any_hub,mean_to_hubs,hubs_within_45min
E0583,반석아파트,35.50748146,129.4280979,8,2,10,70.0,63.0,57.0,89.0,19.0,18.0,,,18.0,52.666666666666664,2
E0584,진성8길,35.5098728,129.4295778,15,5,20,72.0,65.0,59.0,90.0,21.0,19.0,,,19.0,54.333333333333336,2
E0585,한라한빛아파트,35.51262317,129.426456,77,17,94,69.0,62.0,56.0,87.0,21.0,13.0,,,13.0,51.333333333333336,2
E0586,제일그린,35.50712682,129.4228715,16,5,21,67.0,62.0,55.0,85.0,25.0,17.0,,,17.0,51.833333333333336,2
E0587,전하2동행정복지센터,35.50898344,129.4268093,43,3,46,71.0,63.0,57.0,89.0,22.0,18.0,,,18.0,53.333333333333336,2
E0588,전하체육센터,35.51332234,129.4217618,6,1,7,68.0,61.0,54.0,85.0,19.0,16.0,,,16.0,50.5,2
E0589,늘푸른아파트,35.5140711,129.4210199,44,2,46,68.0,60.0,54.0,86.0,20.0,16.0,,,16.0,50.666666666666664,2
E0590,산록회관,35.51476832,129.4224756,10,1,11,68.0,60.0,53.0,84.0,19.0,14.0,,,14.0,49.666666666666664,2
E0591,주전게이트볼장,35.55226405,129.4510118,0,1,1,75.0,67.0,60.0,95.0,27.0,40.0,,,27.0,60.666666666666664,2
E0592,봉대산공원입구,35.55351281,129.4547548,34,6,40,74.0,67.0,58.0,94.0,23.0,36.0,,,23.0,58.666666666666664,2
E0593,주전큰마을,35.55563073,129.4569179,43,7,50,78.0,72.0,61.0,96.0,25.0,39.0,,,25.0,61.833333333333336,2
E0594,주전초등학교,35.55865467,129.4570572,17,6,23,80.0,72.0,63.0,99.0,30.0,42.0,,,30.0,64.33333333333333,2
E0595,주전항,35.56097205,129.4557311,41,4,45,79.0,71.0,62.0,98.0,27.0,40.0,,,27.0,62.833333333333336,2
E0596,주전새마을,35.56493514,129.4556336,24,1,25,82.0,74.0,65.0,101.0,30.0,44.0,,,30.0,66.0,2
E0597,주전해수욕장,35.56695364,129.4543025,9,3,12,83.0,74.0,66.0,101.0,32.0,44.0,,,32.0,66.66666666666667,2
E0598,주전어린이공원앞,35.55185521,129.4512887,1,0,1,75.0,66.0,58.0,94.0,24.0,37.0,,,24.0,59.0,2
E0599,한국프렌지,35.53926013,129.4283752,86,68,154,57.0,49.0,42.0,76.0,11.0,21.0,116.0,,11.0,53.142857142857146,3
E0600,남목파출소,35.54246823,129.4298714,351,79,430,62.0,53.0,46.0,81.0,13.0,24.0,,,13.0,46.5,2
E0601,남목3동행정복지센터앞,35.54538585,129.4312085,202,34,236,66.0,58.0,51.0,86.0,17.0,28.0,,,17.0,51.0,2
E0602,남목농협,35.54201775,129.4269266,93,16,109,60.0,53.0,45.0,80.0,14.0,24.0,119.0,,14.0,56.42857142857143,3
E0603,남목초등학교,35.54284679,129.426311,41,3,44,62.0,54.0,47.0,81.0,15.0,26.0,,,15.0,47.5,2
E0604,목화맨션,35.54446207,129.42581,45,7,52,63.0,55.0,49.0,83.0,18.0,27.0,,,18.0,49.166666666666664,2
E0605,벽산유토피아,35.54663432,129.4253242,100,4,104,68.0,61.0,52.0,87.0,21.0,31.0,,,21.0,53.333333333333336,2
E0606,남목청구아파트,35.54470471,129.4300791,6,6,12,66.0,58.0,51.0,85.0,18.0,30.0,,,18.0,51.333333333333336,2
E0607,남목한신아파트,35.54547277,129.4299429,33,4,37,66.0,58.0,50.0,86.0,16.0,29.0,,,16.0,50.833333333333336,2
E0608,쇠평마을,35.55781242,129.4296678,5,1,6,91.0,83.0,74.0,109.0,41.0,52.0,,,41.0,75.0,1
E0609,쇠평마을쉼터,35.55997698,129.428981,2,0,2,95.0,87.0,79.0,113.0,45.0,59.0,,,45.0,79.66666666666667,1
E0610,수목원입구,35.55127137,129.4317809,1,0,1,76.0,69.0,60.0,96.0,27.0,38.0,,,27.0,61.0,2
E0611,현대중공업울산대학병원,35.52107585,129.4321038,2116,447,2563,61.0,53.0,45.0,80.0,8.0,10.0,,,8.0,42.833333333333336,3
E0612,현대예술관,35.52254956,129.4316978,143,37,180,65.0,57.0,49.0,85.0,11.0,7.0,,,7.0,45.666666666666664,2
E0613,현대패밀리명덕1차,35.52297623,129.4278822,21,2,23,68.0,61.0,52.0,87.0,16.0,12.0,,,12.0,49.333333333333336,2
E0614,현대패밀리명덕2차,35.52311294,129.4261156,31,7,38,70.0,62.0,55.0,89.0,15.0,14.0,,,14.0,50.833333333333336,2
E0615,현대중공업어린이집,35.52276131,129.4300808,22,4,26,65.0,57.0,50.0,85.0,14.0,8.0,,,8.0,46.5,2
E0616,남목2동,35.52446545,129.4328884,569,155,724,63.0,54.0,47.0,82.0,7.0,12.0,,,7.0,44.166666666666664,2
E0617,서부패밀리아파트,35.52884851,129.4329805,2266,448,2714,62.0,54.0,48.0,81.0,7.0,13.0,,,7.0,44.166666666666664,2
E0618,현대중공업미포문,35.53315765,129.4321277,1005,275,1280,57.0,50.0,43.0,77.0,1.0,16.0,118.0,,1.0,51.714285714285715,3
E0619,현대청운고,35.53561906,129.4300818,419,124,543,56.0,48.0,42.0,77.0,5.0,17.0,117.0,,5.0,51.714285714285715,3
E0620,남목1동,35.53937513,129.4252583,3687,1221,4908,51.0,44.0,37.0,73.0,8.0,20.0,112.0,,8.0,49.285714285714285,4
E0621,남목1동행정복지센터,35.5391062,129.4207982,73,13,86,53.0,45.0,39.0,73.0,14.0,26.0,114.0,,14.0,52.0,4
E0622,남목고등학교,35.53761068,129.4192247,179,57,236,53.0,44.0,37.0,72.0,9.0,22.0,113.0,,9.0,50.0,4
E0623,동구노인요양원,35.53324961,129.4132377,56,18,74,50.0,41.0,36.0,70.0,13.0,25.0,112.0,,13.0,49.57142857142857,4
E0624,정수장,35.53002072,129.4092194,18,7,25,45.0,39.0,33.0,66.0,14.0,27.0,108.0,117.0,14.0,56.125,5
E0625,서부성원상떼빌북문,35.5262901,129.4264735,84,22,106,67.0,60.0,52.0,86.0,13.0,18.0,,,13.0,49.333333333333336,2
E0626,지웰시티자이,35.52672505,129.4285891,246,39,285,66.0,58.0,52.0,84.0,13.0,19.0,,,13.0,48.666666666666664,2
E0627,서부패밀리110동,35.52740644,129.4316628,170,39,209,64.0,56.0,48.0,81.0,8.0,16.0,,,8.0,45.5,2
E0628,동부도서관,35.52835277,129.4270002,213,36,249,65.0,59.0,51.0,83.0,11.0,17.0,,,11.0,47.666666666666664,2
E0629,녹수초등학교,35.53056872,129.4307883,177,54,231,63.0,54.0,48.0,82.0,6.0,18.0,,,6.0,45.166666666666664,2
E0630,남목입구,35.54065003,129.4254571,19,23,42,56.0,48.0,41.0,76.0,12.0,23.0,116.0,,12.0,53.142857142857146,3
E0631,원지마을입구,35.6082582,129.3547868,127,82,209,51.0,51.0,44.0,65.0,71.0,82.0,101.0,113.0,44.0,72.25,1
E0632,농소공영차고지,35.61162468,129.3575008,1046,826,1872,51.0,50.0,44.0,65.0,69.0,79.0,102.0,115.0,44.0,71.875,1
E0633,차일마을,35.61634706,129.3575218,62,52,114,52.0,52.0,45.0,68.0,71.0,81.0,105.0,116.0,45.0,73.75,1
E0634,북울산역앞,35.61441219,129.3717582,86,21,107,57.0,58.0,49.0,74.0,77.0,86.0,112.0,,49.0,73.28571428571429,0
E0635,북울산역,35.61441219,129.3717582,140,32,172,58.0,55.0,49.0,75.0,76.0,86.0,110.0,,49.0,72.71428571428571,0
E0636,농소운동장,35.62054768,129.3562325,159,53,212,54.0,53.0,48.0,69.0,75.0,85.0,107.0,119.0,48.0,76.25,0
E0637,농소1동행정복지센터,35.6221163,129.3553959,514,181,695,55.0,53.0,47.0,68.0,73.0,83.0,106.0,119.0,47.0,75.5,0
E0638,농소중학교,35.62492011,129.3537521,422,224,646,58.0,58.0,52.0,70.0,79.0,87.0,109.0,,52.0,73.28571428571429,0
E0639,시장2리,35.62775361,129.3511929,877,223,1100,59.0,57.0,52.0,70.0,79.0,88.0,107.0,,52.0,73.14285714285714,0
E0640,공공산후조리원,35.63168654,129.3638445,29,14,43,63.0,63.0,57.0,79.0,82.0,93.0,116.0,,57.0,79.0,0
E0641,유황사우나,35.6285842,129.3577276,121,36,157,62.0,61.0,56.0,77.0,82.0,92.0,115.0,,56.0,77.85714285714286,0
E0642,홈골,35.63015033,129.3626363,4,9,13,63.0,63.0,56.0,78.0,82.0,93.0,115.0,,56.0,78.57142857142857,0
E0643,농소1동도서관,35.62930285,129.3546373,48,8,56,64.0,63.0,57.0,77.0,85.0,95.0,113.0,,57.0,79.14285714285714,0
E0644,호계주공아파트,35.63076823,129.3567453,24,1,25,65.0,65.0,58.0,78.0,85.0,96.0,114.0,,58.0,80.14285714285714,0
E0645,호계중학교,35.6319335,129.3595507,44,6,50,68.0,67.0,60.0,80.0,87.0,95.0,118.0,,60.0,82.14285714285714,0
E0646,호계한양수자인,35.62276116,129.3601062,46,12,58,62.0,60.0,54.0,76.0,81.0,91.0,113.0,,54.0,76.71428571428571,0
E0647,호계주공1단지,35.63216551,129.3580428,3,0,3,69.0,68.0,61.0,80.0,89.0,98.0,,,61.0,77.5,0
E0648,호계중학교정문,35.6319335,129.3595507,2,0,2,69.0,68.0,62.0,82.0,86.0,95.0,118.0,,62.0,82.85714285714286,0
E0649,월드메르디앙1단지,35.64050558,129.3586709,228,69,297,66.0,66.0,60.0,81.0,86.0,96.0,119.0,,60.0,82.0,0
E0650,월드메르디앙2단지,35.64129028,129.3576381,290,63,353,66.0,67.0,60.0,81.0,87.0,97.0,118.0,,60.0,82.28571428571429,0
E0651,매곡현대아파트,35.64261259,129.3545096,267,62,329,68.0,68.0,62.0,83.0,88.0,98.0,,,62.0,77.83333333333333,0
E0652,매곡푸르지오아파트,35.64344991,129.3527902,315,62,377,66.0,66.0,60.0,80.0,88.0,98.0,119.0,,60.0,82.42857142857143,0
E0653,매곡푸르지오1차,35.64595865,129.3525689,243,47,290,67.0,67.0,60.0,79.0,87.0,96.0,,,60.0,76.0,0
E0654,매곡119안전센터,35.6482032,129.3591636,15,11,26,74.0,75.0,70.0,89.0,96.0,105.0,,,70.0,84.83333333333333,0
E0655,매곡종점,35.63933703,129.3636602,162,19,181,73.0,73.0,68.0,88.0,94.0,104.0,,,68.0,83.33333333333333,0
E0656,평해사입구,35.64800761,129.3652925,5,3,8,75.0,74.0,68.0,90.0,96.0,106.0,,,68.0,84.83333333333333,0
E0657,일신정밀,35.6459639,129.3635381,5,0,5,75.0,74.0,68.0,88.0,95.0,104.0,,,68.0,84.0,0
E0658,(주)리한,35.64381689,129.365343,1,1,2,74.0,74.0,68.0,88.0,94.0,102.0,,,68.0,83.33333333333333,0
E0659,매곡휴먼시아,35.64335454,129.3508445,192,43,235,66.0,67.0,60.0,78.0,89.0,98.0,117.0,,60.0,82.14285714285714,0
E0660,중산초등학교,35.65056311,129.3518037,53,24,77,73.0,73.0,66.0,86.0,95.0,104.0,,,66.0,82.83333333333333,0
E0661,매곡,35.63933703,129.3636602,14,3,17,74.0,74.0,67.0,88.0,94.0,104.0,,,67.0,83.5,0
E0662,연지암입구,35.64240985,129.3653259,4,5,9,74.0,75.0,68.0,89.0,95.0,105.0,,,68.0,84.33333333333333,0
E0663,자동차부품혁신센터,35.65000495,129.3635095,5,0,5,77.0,77.0,70.0,93.0,97.0,107.0,,,70.0,86.83333333333333,0
E0664,매곡중학교,35.64509825,129.3497297,5,1,6,68.0,68.0,63.0,82.0,91.0,101.0,,,63.0,78.83333333333333,0
E0665,광장교회,35.641752,129.3575523,7,13,20,66.0,66.0,60.0,80.0,86.0,96.0,118.0,,60.0,81.71428571428571,0
E0666,마동,35.63886107,129.3622882,1,1,2,69.0,69.0,63.0,83.0,89.0,99.0,,,63.0,78.66666666666667,0
E0667,신기회관,35.64485371,129.35654,10,6,16,72.0,72.0,65.0,85.0,93.0,102.0,,,65.0,81.5,0
E0668,현대파크맨션,35.64574958,129.3544846,9,5,14,70.0,70.0,64.0,81.0,89.0,100.0,,,64.0,79.0,0
E0669,가대입구,35.6110984,129.3115642,2,0,2,64.0,74.0,80.0,72.0,106.0,115.0,113.0,,64.0,89.14285714285714,0
E0670,가대구회관,35.60913461,129.3116805,8,0,8,67.0,76.0,81.0,73.0,108.0,116.0,113.0,,67.0,90.57142857142857,0
E0671,가대회관,35.60445948,129.3141912,9,0,9,61.0,70.0,77.0,70.0,104.0,113.0,108.0,,61.0,86.14285714285714,0
E0672,버덩길,35.60619984,129.3122457,0,1,1,65.0,78.0,82.0,72.0,108.0,117.0,112.0,,65.0,90.57142857142857,0
E0673,대방마을입구,35.61957498,129.3122163,1,0,1,71.0,79.0,81.0,76.0,108.0,118.0,117.0,,71.0,92.85714285714286,0
E0674,신천,35.6316587,129.3506787,1667,495,2162,58.0,57.0,51.0,70.0,79.0,88.0,107.0,119.0,51.0,78.625,0
E0675,농소2동행정복지센터,35.63859833,129.3468096,766,386,1152,62.0,61.0,55.0,71.0,83.0,93.0,110.0,,55.0,76.42857142857143,0
E0676,천곡사거리,35.63934623,129.3451199,12,35,47,64.0,64.0,57.0,77.0,84.0,93.0,114.0,,57.0,79.0,0
E0677,농소농협하나로마트,35.63472065,129.3494177,5,8,13,63.0,64.0,56.0,76.0,83.0,92.0,113.0,,56.0,78.14285714285714,0
E0678,와우시티교,35.63858021,129.3526539,2,1,3,70.0,71.0,64.0,83.0,92.0,101.0,,,64.0,80.16666666666667,0
E0679,원동현대아파트,35.63279224,129.3452342,24,8,32,64.0,65.0,61.0,75.0,87.0,97.0,114.0,,61.0,80.42857142857143,0
E0680,엠코타운,35.64403137,129.3471381,15,2,17,70.0,70.0,64.0,82.0,92.0,101.0,,,64.0,79.83333333333333,0
E0681,신천리플렉스,35.63508561,129.3554742,4,1,5,68.0,67.0,61.0,79.0,90.0,99.0,119.0,,61.0,83.28571428571429,0
E0682,약수마을,35.64647674,129.3428926,193,35,228,67.0,67.0,61.0,80.0,88.0,97.0,119.0,,61.0,82.71428571428571,0
E0683,화정마을,35.65723971,129.3408329,193,45,238,72.0,73.0,65.0,85.0,93.0,102.0,,,65.0,81.66666666666667,0
E0684,이화마을,35.66170871,129.3393436,549,113,662,74.0,75.0,69.0,88.0,97.0,107.0,,,69.0,85.0,0
E0685,메아리학교,35.66521703,129.3394643,69,14,83,80.0,78.0,72.0,93.0,99.0,108.0,,,72.0,88.33333333333333,0
E0686,약수윗마을,35.65185793,129.3519439,125,28,153,72.0,72.0,65.0,85.0,92.0,100.0,,,65.0,81.0,0
E0687,U스타시티일동미라주,35.65229968,129.3538233,184,25,209,72.0,71.0,64.0,85.0,91.0,101.0,,,64.0,80.66666666666667,0
E0688,약수제일아파트,35.64797056,129.3426437,0,3,3,68.0,67.0,62.0,82.0,88.0,98.0,119.0,,62.0,83.42857142857143,0
E0689,오토밸리줌파크,35.65403509,129.348956,148,9,157,75.0,73.0,67.0,88.0,95.0,103.0,,,67.0,83.5,0
E0690,중산중앙로교차로,35.65307573,129.3512126,12,0,12,73.0,72.0,66.0,86.0,95.0,104.0,,,66.0,82.66666666666667,0
E0691,홈플러스북구점,35.62911332,129.3452664,118,87,205,63.0,62.0,59.0,70.0,83.0,94.0,111.0,,59.0,77.42857142857143,0
E0692,쌍용아진그린타운1차,35.62933436,129.3412249,302,59,361,61.0,63.0,58.0,67.0,85.0,95.0,109.0,,58.0,76.85714285714286,0
E0693,쌍용아진그린타운2차,35.630266,129.3399863,417,82,499,59.0,59.0,55.0,69.0,81.0,90.0,110.0,,55.0,74.71428571428571,0
E0694,샛터,35.61559128,129.3381631,3,0,3,77.0,82.0,77.0,77.0,104.0,113.0,,,77.0,88.33333333333333,0
E0695,상안마을,35.62169386,129.3374266,4,0,4,76.0,81.0,73.0,70.0,101.0,110.0,118.0,,70.0,89.85714285714286,0
E0696,양지마을,35.62464598,129.3319852,1,0,1,73.0,80.0,75.0,71.0,101.0,109.0,118.0,,71.0,89.57142857142857,0
E0697,동산,35.61617946,129.3298468,9,0,9,84.0,89.0,81.0,77.0,109.0,118.0,,,77.0,93.0,0
E0698,상안마을회관,35.62169386,129.3374266,6,0,6,78.0,81.0,76.0,76.0,101.0,110.0,,,76.0,87.0,0
E0699,쌍용아진그린타운4차,35.63141616,129.3353368,119,60,179,63.0,64.0,59.0,66.0,86.0,95.0,111.0,,59.0,77.71428571428571,0
E0700,쇠부리체육센터,35.63631397,129.3335919,103,8,111,63.0,65.0,60.0,69.0,88.0,97.0,114.0,,60.0,79.42857142857143,0
E0701,천곡마을입구,35.6391097,129.3303868,140,23,163,66.0,68.0,64.0,63.0,89.0,98.0,113.0,119.0,63.0,85.0,0
E0702,대동아파트입구,35.63899077,129.3273589,150,23,173,68.0,70.0,65.0,64.0,92.0,102.0,113.0,,64.0,82.0,0
E0703,벽산블루밍,35.63729572,129.3289389,65,10,75,66.0,69.0,64.0,63.0,91.0,101.0,110.0,117.0,63.0,85.125,0
E0704,달천아이파크1차,35.63425081,129.3297663,124,39,163,61.0,67.0,62.0,63.0,90.0,99.0,108.0,119.0,61.0,83.625,0
E0705,상안초등학교,35.63352995,129.334711,346,27,373,62.0,66.0,62.0,65.0,88.0,97.0,112.0,,62.0,78.85714285714286,0
E0706,쌍용아진그린타운3차,35.63068256,129.3358784,384,31,415,61.0,63.0,58.0,67.0,84.0,94.0,109.0,,58.0,76.57142857142857,0
E0707,황토방아파트,35.63896506,129.3256583,66,2,68,68.0,71.0,68.0,65.0,94.0,104.0,114.0,,65.0,83.42857142857143,0
E0708,대동아파트,35.63899077,129.3273589,101,2,103,67.0,71.0,65.0,64.0,94.0,103.0,111.0,,64.0,82.14285714285714,0
E0709,일지리버아파트,35.63900149,129.338662,11,2,13,72.0,72.0,66.0,76.0,94.0,103.0,,,66.0,80.5,0
E0710,선창골,35.64783321,129.3233605,5,0,5,77.0,78.0,73.0,80.0,99.0,110.0,,,73.0,86.16666666666667,0
E0711,천곡,35.64579582,129.3258207,3,0,3,76.0,76.0,71.0,82.0,98.0,108.0,,,71.0,85.16666666666667,0
E0712,천곡회관,35.64273801,129.3293513,12,0,12,70.0,71.0,66.0,70.0,94.0,104.0,119.0,,66.0,84.85714285714286,0
E0713,정안요양병원,35.65397586,129.3139006,1,1,2,89.0,89.0,84.0,90.0,112.0,,,,84.0,92.8,0
E0714,달천아이파크2차,35.63295463,129.3282561,328,56,384,64.0,67.0,63.0,67.0,90.0,100.0,112.0,,63.0,80.42857142857143,0
E0715,그린카운티입구,35.63049329,129.3253861,38,10,48,64.0,70.0,65.0,60.0,92.0,102.0,108.0,116.0,60.0,84.625,0
E0716,달천회관,35.63036085,129.3148041,32,3,35,68.0,74.0,70.0,67.0,97.0,107.0,114.0,,67.0,85.28571428571429,0
E0717,달천농공단지입구,35.63132711,129.3166845,49,1,50,67.0,73.0,68.0,66.0,96.0,106.0,111.0,,66.0,83.85714285714286,0
E0718,그린카운티2차,35.6326397,129.3249795,9,1,10,66.0,71.0,67.0,62.0,93.0,102.0,112.0,118.0,62.0,86.375,0
E0719,창좌입구,35.60778137,129.3444882,8,1,9,66.0,67.0,61.0,82.0,88.0,98.0,,,61.0,77.0,0
E0720,성혜마을,35.59630868,129.3452245,13,1,14,54.0,59.0,58.0,67.0,86.0,94.0,105.0,118.0,54.0,80.125,0
E0721,달곡마을,35.60468723,129.4327721,33,10,43,68.0,66.0,57.0,84.0,57.0,71.0,116.0,,57.0,74.14285714285714,0
E0722,주렴,35.60822798,129.4371246,3,2,5,73.0,71.0,62.0,88.0,60.0,74.0,,,60.0,71.33333333333333,0
E0723,달곡마을회관,35.60835225,129.4265106,1,0,1,81.0,79.0,72.0,97.0,72.0,85.0,,,72.0,81.0,0
E0724,제전마을,35.60515139,129.457688,13,0,13,94.0,89.0,80.0,109.0,63.0,75.0,,,63.0,85.0,0
E0725,제전입구,35.60686044,129.4571169,4,0,4,96.0,94.0,85.0,110.0,62.0,75.0,,,62.0,87.0,0
E0726,복성마을,35.60823234,129.4560285,4,1,5,94.0,92.0,84.0,105.0,65.0,75.0,,,65.0,85.83333333333333,0
E0727,판지마을,35.61224209,129.4559391,11,0,11,88.0,87.0,77.0,103.0,69.0,79.0,,,69.0,83.83333333333333,0
E0728,강동해수탕,35.6135391,129.4504566,4,2,6,78.0,78.0,70.0,92.0,65.0,77.0,,,65.0,76.66666666666667,0
E0729,정자,35.61555053,129.4475349,34,33,67,75.0,74.0,65.0,90.0,63.0,76.0,,,63.0,73.83333333333333,0
E0730,아진비치아파트,35.61948247,129.4473212,33,7,40,78.0,77.0,68.0,93.0,62.0,76.0,,,62.0,75.66666666666667,0
E0731,북정자,35.6212841,129.446071,10,5,15,80.0,77.0,68.0,94.0,65.0,77.0,,,65.0,76.83333333333333,0
E0732,정자삼거리,35.61555053,129.4475349,146,7,153,75.0,73.0,65.0,89.0,62.0,75.0,,,62.0,73.16666666666667,0
E0733,강동동행정복지센터,35.61325548,129.4455283,14,3,17,75.0,73.0,64.0,91.0,63.0,76.0,,,63.0,73.66666666666667,0
E0734,대안입구,35.648095,129.4225265,31,8,39,105.0,102.0,95.0,,97.0,108.0,,,95.0,101.4,0
E0735,신명마을,35.38261731,129.155101,24,2,26,107.0,117.0,,93.0,,,,,93.0,105.66666666666667,0
E0736,신명(달맞이휴게소),35.64757,129.4455753,10,0,10,104.0,103.0,97.0,117.0,93.0,105.0,,,93.0,103.16666666666667,0
E0737,신명휴게소,35.65140594,129.448132,1,0,1,103.0,101.0,95.0,117.0,87.0,97.0,,,87.0,100.0,0
E0738,공암입구,35.53035442,129.1024332,9,1,10,102.0,113.0,119.0,85.0,,,39.0,34.0,34.0,82.0,2
E0739,대안,35.648095,129.4225265,17,3,20,107.0,105.0,96.0,,99.0,112.0,,,96.0,103.8,0
E0740,금천마을입구,35.58024541,129.4522224,12,1,13,86.0,79.0,71.0,104.0,38.0,51.0,,,38.0,71.5,1
E0741,금천마을,35.58024541,129.4522224,8,0,8,87.0,81.0,73.0,107.0,38.0,51.0,,,38.0,72.83333333333333,1
E0742,튜릭아트박물관,35.58182314,129.4553836,8,0,8,90.0,84.0,74.0,108.0,42.0,55.0,,,42.0,75.5,1
E0743,당사마을,35.58532198,129.4558927,14,1,15,92.0,87.0,80.0,111.0,48.0,60.0,,,48.0,79.66666666666667,0
E0744,당사군부대,35.58595785,129.4619993,1,1,2,98.0,93.0,84.0,117.0,56.0,68.0,,,56.0,86.0,0
E0745,우가마을,35.59399527,129.4622812,8,0,8,98.0,93.0,84.0,115.0,56.0,69.0,,,56.0,85.83333333333333,0
E0746,윗우가마을,35.59754387,129.462973,7,0,7,95.0,92.0,82.0,113.0,57.0,68.0,,,57.0,84.5,0
E0747,우가축양장,35.60229799,129.4621469,0,1,1,96.0,94.0,85.0,112.0,60.0,71.0,,,60.0,86.33333333333333,0
E0748,구남마을,35.59225705,129.4298344,11,1,12,67.0,63.0,55.0,83.0,53.0,66.0,,,53.0,64.5,0
E0749,신전마을,35.59814074,129.4307473,3,1,4,70.0,68.0,60.0,85.0,54.0,68.0,,,54.0,67.5,0
E0750,웰빙숲체험마을,35.58998189,129.4247013,0,2,2,66.0,62.0,54.0,81.0,59.0,73.0,,,54.0,65.83333333333333,0
E0751,산음,35.62420113,129.4433981,89,29,118,85.0,82.0,73.0,99.0,70.0,82.0,,,70.0,81.83333333333333,0
E0752,푸르지오2차,35.6247522,129.438882,295,40,335,81.0,80.0,73.0,94.0,69.0,83.0,,,69.0,80.0,0
E0753,강동중학교,35.6285873,129.437665,12,1,13,86.0,84.0,76.0,100.0,75.0,87.0,,,75.0,84.66666666666667,0
E0754,강동초등학교,35.63190882,129.437008,22,7,29,88.0,86.0,76.0,100.0,75.0,87.0,,,75.0,85.33333333333333,0
E0755,강동서희스타힐스,35.63635185,129.4376272,306,47,353,86.0,86.0,78.0,97.0,76.0,87.0,,,76.0,85.0,0
E0756,푸르지오1차,35.63705674,129.4357695,43,3,46,89.0,88.0,81.0,102.0,81.0,92.0,,,81.0,88.83333333333333,0
E0757,산하,35.62870573,129.4411473,18,3,21,90.0,87.0,79.0,104.0,73.0,85.0,,,73.0,86.33333333333333,0
E0758,화암입구,35.47823874,129.412256,28,4,32,64.0,60.0,54.0,86.0,33.0,33.0,,,33.0,55.0,2
E0759,군부대,35.637895,129.440261,20,2,22,90.0,89.0,81.0,103.0,79.0,90.0,,,79.0,88.66666666666667,0
E0760,산하사거리,35.62395439,129.4406814,1,0,1,83.0,81.0,73.0,96.0,73.0,84.0,,,73.0,81.66666666666667,0
E0761,산하중앙사거리,35.63608409,129.4387992,55,5,60,88.0,86.0,79.0,100.0,77.0,89.0,,,77.0,86.5,0
E0762,스포츠과학중고교,35.62474806,129.4335149,1,0,1,88.0,86.0,78.0,101.0,79.0,92.0,,,78.0,87.33333333333333,0
E0763,성골마을,35.57223205,129.4519146,12,2,14,86.0,78.0,71.0,104.0,36.0,50.0,,,36.0,70.83333333333333,1
E0764,구암마을,35.57518955,129.4523687,18,4,22,85.0,78.0,72.0,103.0,35.0,49.0,,,35.0,70.33333333333333,1
E0765,금천마을회관,35.57986201,129.4500636,14,3,17,88.0,82.0,73.0,107.0,40.0,54.0,,,40.0,74.0,1
E0766,마애사,35.5776935,129.4383657,9,1,10,88.0,85.0,75.0,107.0,44.0,57.0,,,44.0,76.0,1
E0767,왕바우,35.57799047,129.4327091,1,0,1,86.0,82.0,73.0,102.0,45.0,59.0,,,45.0,74.5,1
E0768,황토전경로당,35.57951939,129.4317528,2,0,2,88.0,84.0,75.0,104.0,45.0,58.0,,,45.0,75.66666666666667,1
E0769,황토전,35.58098927,129.4304371,0,1,1,87.0,82.0,73.0,101.0,48.0,62.0,,,48.0,75.5,0
E0770,복골마을,35.58229571,129.4299181,1,0,1,83.0,80.0,71.0,99.0,49.0,63.0,,,49.0,74.16666666666667,0
E0771,현대자동차명촌정문,35.54215549,129.3851753,262,110,372,45.0,38.0,28.0,62.0,27.0,37.0,101.0,111.0,27.0,56.125,5
E0772,평창리비에르아파트,35.55103206,129.3587666,751,209,960,30.0,23.0,13.0,50.0,47.0,56.0,91.0,100.0,13.0,51.25,3
E0773,명촌차고지(종점),35.55236195,129.3605786,62,99,161,26.0,19.0,9.0,47.0,46.0,57.0,88.0,95.0,9.0,48.375,3
E0774,평창리비에르3차,35.55337989,129.3544746,188,17,205,39.0,32.0,23.0,54.0,55.0,65.0,95.0,105.0,23.0,58.5,3
E0775,강변효성해링턴,35.55689131,129.3534725,38,5,43,37.0,32.0,23.0,55.0,52.0,61.0,93.0,103.0,23.0,57.0,3
E0776,명촌차고지(기점),35.55236195,129.3605786,354,5,359,26.0,19.0,10.0,47.0,46.0,57.0,87.0,96.0,10.0,48.5,3
E0777,평창리비에르,35.55337989,129.3544746,247,35,282,37.0,30.0,23.0,55.0,54.0,63.0,92.0,105.0,23.0,57.375,3
E0778,효문사거리,35.56130862,129.3635697,357,240,597,36.0,29.0,20.0,53.0,42.0,52.0,93.0,103.0,20.0,53.5,4
E0779,농심메가마트,35.56087629,129.3560484,1361,503,1864,30.0,27.0,18.0,43.0,44.0,53.0,81.0,94.0,18.0,48.75,5
E0780,진장중학교,35.56389247,129.3571482,33,7,40,35.0,29.0,19.0,52.0,50.0,59.0,89.0,101.0,19.0,54.25,3
E0781,한성미트뱅크,35.56811494,129.3568633,36,18,54,35.0,31.0,21.0,52.0,54.0,64.0,91.0,103.0,21.0,56.375,3
E0782,차량등록사업소입구,35.57059076,129.3558744,155,66,221,31.0,30.0,25.0,46.0,59.0,69.0,87.0,97.0,25.0,55.5,3
